candidate_id	file	accepted_K20	candidate_truth	exact_edge_count	approximate_edge_count	edge_sets_identical	exact_only_edges	approximate_only_edges	exact_instance_ids	approximate_instance_ids
2023-06-06_0161:semantic:T030:A016:C00050	2023-06-06_0161	0	crop	0	0	1	0	0		
2023-06-06_0161:semantic:T030:A016:C00051	2023-06-06_0161	0	crop	0	0	1	0	0		
2023-06-06_0161:semantic:T030:A016:C00052	2023-06-06_0161	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0161:instance:61
2023-06-06_0161:semantic:T030:A016:C00053	2023-06-06_0161	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0161:instance:85;2023-06-06_0161:instance:92
2023-06-06_0161:semantic:T030:A016:C00054	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:60	2023-06-06_0161:instance:60
2023-06-06_0161:semantic:T030:A016:C00055	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:88	2023-06-06_0161:instance:88
2023-06-06_0161:semantic:T030:A016:C00056	2023-06-06_0161	0	weed	0	0	1	0	0		
2023-06-06_0161:semantic:T030:A016:C00057	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:87	2023-06-06_0161:instance:87
2023-06-06_0161:semantic:T030:A016:C00058	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:84	2023-06-06_0161:instance:84
2023-06-06_0161:semantic:T030:A016:C00059	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:92	2023-06-06_0161:instance:92
2023-06-06_0161:semantic:T030:A016:C00060	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:89	2023-06-06_0161:instance:89
2023-06-06_0161:semantic:T030:A016:C00061	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:90	2023-06-06_0161:instance:90
2023-06-06_0161:semantic:T030:A016:C00062	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:91	2023-06-06_0161:instance:91
2023-06-06_0161:semantic:T030:A016:C00063	2023-06-06_0161	0	weed	2	2	1	0	0	2023-06-06_0161:instance:37;2023-06-06_0161:instance:38	2023-06-06_0161:instance:37;2023-06-06_0161:instance:38
2023-06-06_0161:semantic:T030:A016:C00064	2023-06-06_0161	1	weed	1	1	1	0	0	2023-06-06_0161:instance:36	2023-06-06_0161:instance:36
2023-06-06_0161:semantic:T030:A016:C00065	2023-06-06_0161	0	weed	2	2	1	0	0	2023-06-06_0161:instance:97;2023-06-06_0161:instance:98	2023-06-06_0161:instance:97;2023-06-06_0161:instance:98
2023-06-06_0161:semantic:T030:A016:C00066	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:64	2023-06-06_0161:instance:64
2023-06-06_0161:semantic:T030:A016:C00067	2023-06-06_0161	0	weed	2	2	1	0	0	2023-06-06_0161:instance:51;2023-06-06_0161:instance:52	2023-06-06_0161:instance:51;2023-06-06_0161:instance:52
2023-06-06_0161:semantic:T030:A016:C00068	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:39	2023-06-06_0161:instance:39
2023-06-06_0161:semantic:T030:A016:C00069	2023-06-06_0161	1	weed	1	1	1	0	0	2023-06-06_0161:instance:93	2023-06-06_0161:instance:93
2023-06-06_0161:semantic:T030:A016:C00070	2023-06-06_0161	1	weed	1	1	1	0	0	2023-06-06_0161:instance:53	2023-06-06_0161:instance:53
2023-06-06_0161:semantic:T030:A016:C00071	2023-06-06_0161	1	weed	1	2	0	0	1	2023-06-06_0161:instance:40	2023-06-06_0161:instance:39;2023-06-06_0161:instance:40
2023-06-06_0161:semantic:T030:A016:C00072	2023-06-06_0161	1	weed	1	1	1	0	0	2023-06-06_0161:instance:96	2023-06-06_0161:instance:96
2023-06-06_0161:semantic:T030:A016:C00073	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:63	2023-06-06_0161:instance:63
2023-06-06_0161:semantic:T030:A016:C00074	2023-06-06_0161	0	weed	2	2	1	0	0	2023-06-06_0161:instance:49;2023-06-06_0161:instance:50	2023-06-06_0161:instance:49;2023-06-06_0161:instance:50
2023-06-06_0161:semantic:T030:A016:C00075	2023-06-06_0161	1	weed	1	1	1	0	0	2023-06-06_0161:instance:41	2023-06-06_0161:instance:41
2023-06-06_0161:semantic:T030:A016:C00077	2023-06-06_0161	1	weed	1	1	1	0	0	2023-06-06_0161:instance:42	2023-06-06_0161:instance:42
2023-06-06_0161:semantic:T030:A016:C00078	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:94	2023-06-06_0161:instance:94
2023-06-06_0161:semantic:T030:A016:C00079	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:100	2023-06-06_0161:instance:100
2023-06-06_0161:semantic:T030:A016:C00080	2023-06-06_0161	1	weed	1	1	1	0	0	2023-06-06_0161:instance:65	2023-06-06_0161:instance:65
2023-06-06_0161:semantic:T030:A016:C00081	2023-06-06_0161	1	weed	1	1	1	0	0	2023-06-06_0161:instance:43	2023-06-06_0161:instance:43
2023-06-06_0161:semantic:T030:A016:C00082	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:48	2023-06-06_0161:instance:48
2023-06-06_0161:semantic:T030:A016:C00083	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:95	2023-06-06_0161:instance:95
2023-06-06_0161:semantic:T030:A016:C00084	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:66	2023-06-06_0161:instance:66
2023-06-06_0161:semantic:T030:A016:C00085	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:99	2023-06-06_0161:instance:99
2023-06-06_0161:semantic:T030:A016:C00086	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:45	2023-06-06_0161:instance:45
2023-06-06_0161:semantic:T030:A016:C00087	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:47	2023-06-06_0161:instance:47
2023-06-06_0161:semantic:T030:A016:C00088	2023-06-06_0161	0	weed	1	1	1	0	0	2023-06-06_0161:instance:44	2023-06-06_0161:instance:44
2023-06-06_0161:semantic:T030:A016:C00089	2023-06-06_0161	0	weed	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00001	2023-06-06_0166	1	weed	7	7	1	0	0	2023-06-06_0166:instance:64;2023-06-06_0166:instance:65;2023-06-06_0166:instance:66;2023-06-06_0166:instance:67;2023-06-06_0166:instance:68;2023-06-06_0166:instance:69;2023-06-06_0166:instance:70	2023-06-06_0166:instance:64;2023-06-06_0166:instance:65;2023-06-06_0166:instance:66;2023-06-06_0166:instance:67;2023-06-06_0166:instance:68;2023-06-06_0166:instance:69;2023-06-06_0166:instance:70
2023-06-06_0166:semantic:T030:A016:C00002	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00003	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00004	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00005	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00006	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:72
2023-06-06_0166:semantic:T030:A016:C00008	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00009	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00010	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00011	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:62
2023-06-06_0166:semantic:T030:A016:C00012	2023-06-06_0166	1	weed	1	1	1	0	0	2023-06-06_0166:instance:73	2023-06-06_0166:instance:73
2023-06-06_0166:semantic:T030:A016:C00013	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00014	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:56	2023-06-06_0166:instance:56
2023-06-06_0166:semantic:T030:A016:C00015	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:61
2023-06-06_0166:semantic:T030:A016:C00017	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00018	2023-06-06_0166	1	weed	5	5	1	0	0	2023-06-06_0166:instance:59;2023-06-06_0166:instance:60;2023-06-06_0166:instance:74;2023-06-06_0166:instance:75;2023-06-06_0166:instance:76	2023-06-06_0166:instance:59;2023-06-06_0166:instance:60;2023-06-06_0166:instance:74;2023-06-06_0166:instance:75;2023-06-06_0166:instance:76
2023-06-06_0166:semantic:T030:A016:C00019	2023-06-06_0166	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:58
2023-06-06_0166:semantic:T030:A016:C00020	2023-06-06_0166	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0166:instance:49;2023-06-06_0166:instance:63
2023-06-06_0166:semantic:T030:A016:C00021	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00022	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:48
2023-06-06_0166:semantic:T030:A016:C00023	2023-06-06_0166	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:47
2023-06-06_0166:semantic:T030:A016:C00026	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00027	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:57
2023-06-06_0166:semantic:T030:A016:C00028	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00029	2023-06-06_0166	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:71
2023-06-06_0166:semantic:T030:A016:C00031	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00032	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:45	2023-06-06_0166:instance:45
2023-06-06_0166:semantic:T030:A016:C00033	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:14	2023-06-06_0166:instance:14
2023-06-06_0166:semantic:T030:A016:C00034	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:53
2023-06-06_0166:semantic:T030:A016:C00035	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:13	2023-06-06_0166:instance:13
2023-06-06_0166:semantic:T030:A016:C00036	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:52
2023-06-06_0166:semantic:T030:A016:C00037	2023-06-06_0166	0	weed	2	2	1	0	0	2023-06-06_0166:instance:42;2023-06-06_0166:instance:43	2023-06-06_0166:instance:42;2023-06-06_0166:instance:43
2023-06-06_0166:semantic:T030:A016:C00038	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:55	2023-06-06_0166:instance:55
2023-06-06_0166:semantic:T030:A016:C00039	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00040	2023-06-06_0166	1	weed	1	1	1	0	0	2023-06-06_0166:instance:44	2023-06-06_0166:instance:44
2023-06-06_0166:semantic:T030:A016:C00041	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00042	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:51
2023-06-06_0166:semantic:T030:A016:C00043	2023-06-06_0166	1	weed	2	2	1	0	0	2023-06-06_0166:instance:40;2023-06-06_0166:instance:41	2023-06-06_0166:instance:40;2023-06-06_0166:instance:41
2023-06-06_0166:semantic:T030:A016:C00044	2023-06-06_0166	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:12
2023-06-06_0166:semantic:T030:A016:C00045	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00046	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:11	2023-06-06_0166:instance:11
2023-06-06_0166:semantic:T030:A016:C00048	2023-06-06_0166	1	weed	1	1	1	0	0	2023-06-06_0166:instance:54	2023-06-06_0166:instance:54
2023-06-06_0166:semantic:T030:A016:C00049	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:50
2023-06-06_0166:semantic:T030:A016:C00050	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:16	2023-06-06_0166:instance:16
2023-06-06_0166:semantic:T030:A016:C00051	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00052	2023-06-06_0166	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:46
2023-06-06_0166:semantic:T030:A016:C00054	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:39
2023-06-06_0166:semantic:T030:A016:C00055	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:15	2023-06-06_0166:instance:15
2023-06-06_0166:semantic:T030:A016:C00056	2023-06-06_0166	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:38
2023-06-06_0166:semantic:T030:A016:C00057	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:10	2023-06-06_0166:instance:10
2023-06-06_0166:semantic:T030:A016:C00058	2023-06-06_0166	1	weed	3	3	1	0	0	2023-06-06_0166:instance:34;2023-06-06_0166:instance:35;2023-06-06_0166:instance:36	2023-06-06_0166:instance:34;2023-06-06_0166:instance:35;2023-06-06_0166:instance:36
2023-06-06_0166:semantic:T030:A016:C00060	2023-06-06_0166	1	weed	1	1	1	0	0	2023-06-06_0166:instance:37	2023-06-06_0166:instance:37
2023-06-06_0166:semantic:T030:A016:C00061	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00062	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00063	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:9
2023-06-06_0166:semantic:T030:A016:C00064	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:8	2023-06-06_0166:instance:8
2023-06-06_0166:semantic:T030:A016:C00065	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:7	2023-06-06_0166:instance:7
2023-06-06_0166:semantic:T030:A016:C00066	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00067	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00068	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:6	2023-06-06_0166:instance:6
2023-06-06_0166:semantic:T030:A016:C00069	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:20	2023-06-06_0166:instance:20
2023-06-06_0166:semantic:T030:A016:C00070	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:19	2023-06-06_0166:instance:19
2023-06-06_0166:semantic:T030:A016:C00071	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:21	2023-06-06_0166:instance:21
2023-06-06_0166:semantic:T030:A016:C00072	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:22	2023-06-06_0166:instance:22
2023-06-06_0166:semantic:T030:A016:C00073	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:5	2023-06-06_0166:instance:5
2023-06-06_0166:semantic:T030:A016:C00075	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:18	2023-06-06_0166:instance:18
2023-06-06_0166:semantic:T030:A016:C00076	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:33	2023-06-06_0166:instance:33
2023-06-06_0166:semantic:T030:A016:C00077	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:17	2023-06-06_0166:instance:17
2023-06-06_0166:semantic:T030:A016:C00078	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00079	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:32
2023-06-06_0166:semantic:T030:A016:C00081	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00082	2023-06-06_0166	1	weed	1	1	1	0	0	2023-06-06_0166:instance:31	2023-06-06_0166:instance:31
2023-06-06_0166:semantic:T030:A016:C00083	2023-06-06_0166	1	weed	1	1	1	0	0	2023-06-06_0166:instance:25	2023-06-06_0166:instance:25
2023-06-06_0166:semantic:T030:A016:C00084	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00085	2023-06-06_0166	1	weed	1	1	1	0	0	2023-06-06_0166:instance:4	2023-06-06_0166:instance:4
2023-06-06_0166:semantic:T030:A016:C00086	2023-06-06_0166	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:26
2023-06-06_0166:semantic:T030:A016:C00087	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:28
2023-06-06_0166:semantic:T030:A016:C00088	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:27
2023-06-06_0166:semantic:T030:A016:C00089	2023-06-06_0166	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0166:instance:29;2023-06-06_0166:instance:30
2023-06-06_0166:semantic:T030:A016:C00090	2023-06-06_0166	1	weed	1	1	1	0	0	2023-06-06_0166:instance:3	2023-06-06_0166:instance:3
2023-06-06_0166:semantic:T030:A016:C00091	2023-06-06_0166	1	weed	2	2	1	0	0	2023-06-06_0166:instance:1;2023-06-06_0166:instance:2	2023-06-06_0166:instance:1;2023-06-06_0166:instance:2
2023-06-06_0166:semantic:T030:A016:C00092	2023-06-06_0166	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0166:semantic:T030:A016:C00093	2023-06-06_0166	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0166:instance:23
2023-06-06_0166:semantic:T030:A016:C00094	2023-06-06_0166	0	weed	1	1	1	0	0	2023-06-06_0166:instance:24	2023-06-06_0166:instance:24
2023-06-06_0176:semantic:T030:A016:C00001	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:78	2023-06-06_0176:instance:78
2023-06-06_0176:semantic:T030:A016:C00002	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:76	2023-06-06_0176:instance:76
2023-06-06_0176:semantic:T030:A016:C00003	2023-06-06_0176	0	weed	2	2	1	0	0	2023-06-06_0176:instance:79;2023-06-06_0176:instance:80	2023-06-06_0176:instance:79;2023-06-06_0176:instance:80
2023-06-06_0176:semantic:T030:A016:C00004	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:81	2023-06-06_0176:instance:81
2023-06-06_0176:semantic:T030:A016:C00005	2023-06-06_0176	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0176:instance:44;2023-06-06_0176:instance:45
2023-06-06_0176:semantic:T030:A016:C00006	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:70
2023-06-06_0176:semantic:T030:A016:C00007	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:77
2023-06-06_0176:semantic:T030:A016:C00009	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:66
2023-06-06_0176:semantic:T030:A016:C00010	2023-06-06_0176	0	weed	2	2	1	0	0	2023-06-06_0176:instance:153;2023-06-06_0176:instance:154	2023-06-06_0176:instance:153;2023-06-06_0176:instance:154
2023-06-06_0176:semantic:T030:A016:C00011	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:68
2023-06-06_0176:semantic:T030:A016:C00012	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:90	2023-06-06_0176:instance:90
2023-06-06_0176:semantic:T030:A016:C00013	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:69
2023-06-06_0176:semantic:T030:A016:C00014	2023-06-06_0176	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0176:instance:42;2023-06-06_0176:instance:46
2023-06-06_0176:semantic:T030:A016:C00015	2023-06-06_0176	0	weed	3	3	1	0	0	2023-06-06_0176:instance:39;2023-06-06_0176:instance:40;2023-06-06_0176:instance:41	2023-06-06_0176:instance:39;2023-06-06_0176:instance:40;2023-06-06_0176:instance:41
2023-06-06_0176:semantic:T030:A016:C00016	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:67	2023-06-06_0176:instance:67
2023-06-06_0176:semantic:T030:A016:C00017	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:62	2023-06-06_0176:instance:62
2023-06-06_0176:semantic:T030:A016:C00018	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:43	2023-06-06_0176:instance:43
2023-06-06_0176:semantic:T030:A016:C00019	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:65	2023-06-06_0176:instance:65
2023-06-06_0176:semantic:T030:A016:C00020	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:38	2023-06-06_0176:instance:38
2023-06-06_0176:semantic:T030:A016:C00021	2023-06-06_0176	0	ambiguous_or_background	0	3	0	0	3		2023-06-06_0176:instance:49;2023-06-06_0176:instance:50;2023-06-06_0176:instance:51
2023-06-06_0176:semantic:T030:A016:C00022	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:61	2023-06-06_0176:instance:61
2023-06-06_0176:semantic:T030:A016:C00023	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00024	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:63	2023-06-06_0176:instance:63
2023-06-06_0176:semantic:T030:A016:C00025	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:37	2023-06-06_0176:instance:37
2023-06-06_0176:semantic:T030:A016:C00026	2023-06-06_0176	0	weed	3	3	1	0	0	2023-06-06_0176:instance:157;2023-06-06_0176:instance:59;2023-06-06_0176:instance:82	2023-06-06_0176:instance:157;2023-06-06_0176:instance:59;2023-06-06_0176:instance:82
2023-06-06_0176:semantic:T030:A016:C00027	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:72
2023-06-06_0176:semantic:T030:A016:C00028	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:73
2023-06-06_0176:semantic:T030:A016:C00030	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:71	2023-06-06_0176:instance:71
2023-06-06_0176:semantic:T030:A016:C00031	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:148	2023-06-06_0176:instance:148
2023-06-06_0176:semantic:T030:A016:C00032	2023-06-06_0176	0	weed	2	2	1	0	0	2023-06-06_0176:instance:14;2023-06-06_0176:instance:15	2023-06-06_0176:instance:14;2023-06-06_0176:instance:15
2023-06-06_0176:semantic:T030:A016:C00033	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:13	2023-06-06_0176:instance:13
2023-06-06_0176:semantic:T030:A016:C00034	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:4	2023-06-06_0176:instance:4
2023-06-06_0176:semantic:T030:A016:C00035	2023-06-06_0176	1	weed	2	2	1	0	0	2023-06-06_0176:instance:35;2023-06-06_0176:instance:36	2023-06-06_0176:instance:35;2023-06-06_0176:instance:36
2023-06-06_0176:semantic:T030:A016:C00036	2023-06-06_0176	1	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:17
2023-06-06_0176:semantic:T030:A016:C00037	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:58
2023-06-06_0176:semantic:T030:A016:C00038	2023-06-06_0176	0	crop	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00040	2023-06-06_0176	0	crop	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00041	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:16	2023-06-06_0176:instance:16
2023-06-06_0176:semantic:T030:A016:C00042	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:75	2023-06-06_0176:instance:75
2023-06-06_0176:semantic:T030:A016:C00043	2023-06-06_0176	0	weed	2	2	1	0	0	2023-06-06_0176:instance:52;2023-06-06_0176:instance:53	2023-06-06_0176:instance:52;2023-06-06_0176:instance:53
2023-06-06_0176:semantic:T030:A016:C00044	2023-06-06_0176	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0176:instance:57
2023-06-06_0176:semantic:T030:A016:C00045	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00046	2023-06-06_0176	0	weed	3	3	1	0	0	2023-06-06_0176:instance:145;2023-06-06_0176:instance:147;2023-06-06_0176:instance:55	2023-06-06_0176:instance:145;2023-06-06_0176:instance:147;2023-06-06_0176:instance:55
2023-06-06_0176:semantic:T030:A016:C00047	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00048	2023-06-06_0176	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0176:instance:18;2023-06-06_0176:instance:19
2023-06-06_0176:semantic:T030:A016:C00049	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:54	2023-06-06_0176:instance:54
2023-06-06_0176:semantic:T030:A016:C00050	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:156	2023-06-06_0176:instance:156
2023-06-06_0176:semantic:T030:A016:C00052	2023-06-06_0176	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0176:semantic:T030:A016:C00053	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:2	2023-06-06_0176:instance:2
2023-06-06_0176:semantic:T030:A016:C00054	2023-06-06_0176	0	weed	1	1	1	0	0	2023-06-06_0176:instance:56	2023-06-06_0176:instance:56
2023-06-06_0176:semantic:T030:A016:C00055	2023-06-06_0176	1	weed	1	1	1	0	0	2023-06-06_0176:instance:3	2023-06-06_0176:instance:3
2023-06-06_0176:semantic:T030:A016:C00056	2023-06-06_0176	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0176:instance:144;2023-06-06_0176:instance:146
2023-06-06_0176:semantic:T030:A016:C00057	2023-06-06_0176	0	weed	1	2	0	0	1	2023-06-06_0176:instance:5	2023-06-06_0176:instance:5;2023-06-06_0176:instance:83
